Subnet|NE|ProductType|NEMI_SW_Version|ModuleName|ModuleType|OrderInfo|Channel|Protection|Name|Clock|InstalledAt|HWRevision|FWRevision|SWRevision|SerialNumber|Assignment|ServiceName|CustomField|CustomSubnetField|Location|Rack|Shelf|ShelfHWRevision|ShelfSerialNumber|ShelfModuleName|ShelfModuleType|ShelfName|ShelfInstalledAt|ShelfAssignment|ShelfOrderInfo|AdminState|OperState|SecondaryState|UserText|UserDescr|IdentificationKey|IdentificationValue|ProvisionedModuleType|EquippedModuleType|SI2_ShelfIndex|SI3_SlotIndex|SI4_SubSlotIndex|Alias|NELocation|CountryOfOrigin|VendorCode|CLEI_Code|UniqueSerialIdentifier
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-17|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|235.3.2|N/A|FA73162700368|Free||||1-17|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|17||||CN|||LBADVA73162700368
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-18|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:30 CEST|2.01|152.0.1|N/A|FA70181705610|Free||||1-18|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|OSFM|OSFM+#1510|1|18||||DE|||LBADVA70181705610
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-19|PSU/7HU-AC-800|1040700006-01||N/A||N/A|2025-05-28 12:58:30 CEST|1.02|151.0.2|N/A|FA93173001726|Free||||1-19|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Abnormal|N/A|||IP Address|10.12.17.228|PSU/7HU-AC|PSU/7HU-AC-800|1|19||||CN|||LBADVA93173001726
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-A|NCU-II|1063708412||N/A||N/A|2025-05-28 12:58:30 CEST|2.01|N/A|N/A|FA71131101911|Free||||1-A|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|NCU-II|NCU-II|1|A||||CN|||LBADVA71131101911
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-1-B|SCU|0063708420-03||N/A||N/A|2025-05-28 12:58:30 CEST|3.01|152.1.0|N/A|FA71141603251|Free||||1-B|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|SCU|SCU|1|B||||CN|||LBADVA71141603251
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|PL-1-3-NE|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:30 CEST|2.00|N/A|N/A|FA70181701062|Free||||1-3|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|SFP/x/C|SFP/FE/C1510V/SM/LC|1|3|1|||DE|||LBADVA70181701062
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|PL-1-3-NW|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:30 CEST|2.00|N/A|N/A|FA70193908131|Free||||1-3|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|SFP/x/C|SFP/FE/C1510V/SM/LC|1|3|2|||DE|||LBADVA70193908131
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|PL-1-B-U|SFP/2G5U/1310S/SM/LC|0061705805-02|G1310|N/A||-|2025-05-28 12:58:30 CEST|2.01|N/A|N/A|FA70143700809|Free||||1-B|0|SHELF-1|2.01|FA71181050011|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:29 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.228|SFP/x/G|SFP/2G5U/1310S/SM/LC|1|B|1|||DE|||LBADVA70143700809
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A||||||IP Address|10.12.17.228|||2|||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FAN-2-1|FTM-4|N/A||N/A||N/A|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-33|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|FTM-4|N/A|2|33||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FAN-2-2|FTM-4|N/A||N/A||N/A|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-34|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|FTM-4|N/A|2|34||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|FCU-2|CEM-4|N/A||N/A||N/A|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-31|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|CEM-4|N/A|2|31||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-2-3|MA-B5LT|N/A|19555|Unprotected||OTU4|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-3|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|MA-B5LT|N/A|2|3||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-2-21|ECM-2|N/A||N/A||N/A|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-21|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|ECM-2|N/A|2|21||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-2-PSU1|PSM-AC5|N/A||N/A||N/A|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-35|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|PSM-AC5|N/A|2|35||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|MOD-2-PSU3|PSM-AC5|N/A||N/A||N/A|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-37|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|PSM-AC5|N/A|2|37||||AA|||
N220-N228|N228 (10.12.17.228)|FSP 3000R7|23.5.1|PL-2-3-N|SFP|N/A||N/A||OTU4|2025-05-28 12:58:30 CEST|N/A|N/A|N/A|N/A|Free||||2-3|0|SHELF-2|N/A|N/A|SHELF-2|SH4R|SHELF-2|2025-05-28 12:58:29 CEST|Free|N/A|In Service|Outage|Supporting Entity Outage, Unequipped|||IP Address|10.12.17.228|CFP2/x/DCTCB|N/A|2|3|1|||AA|||
